year,month,district,pcode,rfe,ndvi,temp,pdi,tdi,vdi,cdi,target,district_encoded
2013,12,Kurtunwaarey,2304,0.164,0.603666666666667,33.84447797011587,1.11,1.05,1.07,1.1,1,50
2013,11,Kurtunwaarey,2304,91.192,0.610333333333333,30.447163161298004,1.07,0.96,1.12,1.04,1,50
2013,10,Kurtunwaarey,2304,113.747,0.459666666666667,36.3011834925935,0.97,1.01,1.18,0.98,1,50
2013,9,Kurtunwaarey,2304,2.356,0.412333333333333,36.19344689406186,1.33,1.3,1.19,1.32,1,50
2013,8,Kurtunwaarey,2304,30.966,0.489333333333333,30.72100872185486,1.16,1.49,1.38,1.25,1,50
2013,7,Kurtunwaarey,2304,0.48,0.573666666666667,28.2954799930453,0.8,1.48,1.37,0.97,1,50
2013,6,Kurtunwaarey,2304,1.486,0.633333333333333,24.887484746225866,1.14,1.51,1.36,1.23,1,50
2013,5,Kurtunwaarey,2304,49.657,0.669666666666667,27.422423588807664,1.62,1.24,1.38,1.53,1,50
2013,4,Kurtunwaarey,2304,228.198,0.533333333333333,34.26365815207623,1.89,0.97,1.41,1.66,1,50
2013,3,Kurtunwaarey,2304,17.37,0.378333333333333,41.12019732772717,1.7,0.7,1.2,1.45,1,50
2013,2,Kurtunwaarey,2304,0.185,0.401,38.61238518361533,1.58,1.0,0.89,1.43,1,50
2013,1,Kurtunwaarey,2304,0.0,0.508333333333333,36.10392500294056,1.67,1.12,0.82,1.53,1,50
2012,12,Kurtunwaarey,2304,26.129,0.623,31.650505202382465,1.41,1.23,0.96,1.36,1,50
2012,11,Kurtunwaarey,2304,79.678,0.619,30.87862776184993,1.3,1.08,0.96,1.24,1,50
2012,10,Kurtunwaarey,2304,168.191,0.464333333333333,34.3321155124601,1.39,0.9,0.79,1.26,1,50
2012,9,Kurtunwaarey,2304,0.0,0.343333333333333,35.807808160474835,1.2,0.62,0.54,1.06,1,50
2012,8,Kurtunwaarey,2304,29.576,0.368666666666667,32.98822599071276,1.02,0.63,0.56,0.92,1,50
2012,7,Kurtunwaarey,2304,0.116,0.417666666666667,29.5077798310418,0.98,0.93,0.58,0.96,1,50
2012,6,Kurtunwaarey,2304,15.459,0.491666666666667,29.479590528267465,1.21,1.2,0.88,1.21,1,50
2012,5,Kurtunwaarey,2304,73.644,0.564333333333333,30.1393519169827,1.47,1.48,1.17,1.47,1,50
2012,4,Kurtunwaarey,2304,164.548,0.426666666666667,37.134144083710105,1.47,1.46,1.24,1.47,1,50
2012,3,Kurtunwaarey,2304,2.767,0.364666666666667,38.8048299183413,1.32,1.53,1.21,1.37,1,50
2012,2,Kurtunwaarey,2304,0.089,0.437,36.91457192183683,1.84,1.43,1.29,1.73,1,50
2012,1,Kurtunwaarey,2304,0.0,0.561333333333333,34.35458805700907,2.01,1.09,1.21,1.78,1,50
2011,12,Kurtunwaarey,2304,49.069,0.688333333333333,30.41187386772044,1.99,0.98,0.96,1.74,1,50
2011,11,Kurtunwaarey,2304,118.363,0.630333333333333,31.997791396937263,1.45,0.89,0.76,1.31,1,50
2011,10,Kurtunwaarey,2304,150.438,0.348,35.92075965230976,1.4,0.69,0.72,1.22,1,50
2011,9,Kurtunwaarey,2304,2.041,0.367333333333333,37.23947034105663,0.77,0.45,0.85,0.69,0,50
2011,8,Kurtunwaarey,2304,46.322,0.472,33.3610925297477,0.64,0.43,0.68,0.59,0,50
2011,7,Kurtunwaarey,2304,6.747,0.327,31.159570747597368,0.51,0.4,0.46,0.48,0,50
2011,6,Kurtunwaarey,2304,4.548,0.467333333333333,34.691309664710694,0.6,0.37,0.46,0.54,0,50
2011,5,Kurtunwaarey,2304,79.555,0.423,34.74136072848297,0.51,0.35,0.45,0.47,0,50
2011,4,Kurtunwaarey,2304,39.541,0.291,41.491259117582565,0.14,0.31,0.45,0.18,0,50
2011,3,Kurtunwaarey,2304,0.0,0.277,41.283879168834495,0.12,0.37,0.47,0.18,0,50
2011,2,Kurtunwaarey,2304,0.0,0.309666666666667,40.19124489807923,0.14,0.41,0.45,0.21,0,50
2011,1,Kurtunwaarey,2304,0.0,0.339,38.47285285500217,0.16,0.43,0.45,0.23,0,50
2010,12,Kurtunwaarey,2304,0.0,0.358333333333333,38.31402051010057,0.13,0.47,0.49,0.22,0,50
2010,11,Kurtunwaarey,2304,1.397,0.365333333333333,38.03041652932217,0.28,0.58,0.55,0.36,0,50
2010,10,Kurtunwaarey,2304,23.0,0.355333333333333,38.120263580626535,0.48,0.65,0.88,0.52,0,50
2010,9,Kurtunwaarey,2304,4.727,0.386,35.744414108420266,0.82,1.01,1.12,0.87,0,50
2010,8,Kurtunwaarey,2304,15.383,0.465,32.153321365829605,1.26,1.28,1.14,1.26,1,50
2010,7,Kurtunwaarey,2304,0.0,0.547666666666667,27.3202585905436,1.57,1.53,1.14,1.56,1,50
2010,6,Kurtunwaarey,2304,61.795,0.569,26.075271883517065,1.59,1.56,1.14,1.59,1,50
2010,5,Kurtunwaarey,2304,64.205,0.626333333333333,30.7786853030354,1.64,1.54,1.38,1.62,1,50
2010,4,Kurtunwaarey,2304,190.198,0.519,32.940646521752335,1.67,1.6,1.46,1.65,1,50
2010,3,Kurtunwaarey,2304,22.63,0.389666666666667,38.0112393755824,1.63,1.49,1.44,1.6,1,50
2010,2,Kurtunwaarey,2304,0.048,0.397666666666667,37.441024293575765,1.48,1.44,1.34,1.47,1,50
2010,1,Kurtunwaarey,2304,0.0,0.523666666666667,35.05698360617253,1.42,1.36,1.29,1.4,1,50
2009,12,Kurtunwaarey,2304,48.123,0.657,31.439155976485367,1.2,1.14,1.31,1.18,1,50
2009,11,Kurtunwaarey,2304,48.52,0.689,30.184825045941068,0.95,0.95,1.18,0.95,1,50
2009,10,Kurtunwaarey,2304,160.11,0.462333333333333,37.41279522879933,0.94,0.96,1.21,0.95,1,50
2009,9,Kurtunwaarey,2304,0.007,0.417333333333333,34.93627921098027,0.43,1.2,1.19,0.62,0,50
2009,8,Kurtunwaarey,2304,0.0,0.517666666666667,29.99886212300713,0.44,1.38,1.37,0.68,0,50
2009,7,Kurtunwaarey,2304,0.397,0.597,26.9506300530595,0.67,1.37,1.34,0.84,0,50
2009,6,Kurtunwaarey,2304,4.062,0.669666666666667,28.4084081508009,0.83,1.31,1.27,0.95,1,50
2009,5,Kurtunwaarey,2304,73.719,0.66,29.753251558510968,0.71,1.2,1.05,0.83,0,50
2009,4,Kurtunwaarey,2304,96.233,0.454,37.41205839559143,0.48,1.11,0.86,0.64,0,50
2009,3,Kurtunwaarey,2304,0.096,0.357666666666667,39.2731190680824,0.59,1.16,0.64,0.74,0,50
2009,2,Kurtunwaarey,2304,0.158,0.368666666666667,37.630724477402,0.69,1.03,0.64,0.77,0,50
2009,1,Kurtunwaarey,2304,0.0,0.397666666666667,37.2455103181245,0.67,0.7,0.64,0.68,0,50
2008,12,Kurtunwaarey,2304,0.0,0.473333333333333,36.0299157303755,0.58,1.02,0.96,0.69,0,50
2008,11,Kurtunwaarey,2304,54.288,0.571666666666667,33.59424391920584,0.99,1.39,1.25,1.09,1,50
2008,10,Kurtunwaarey,2304,86.725,0.584666666666667,30.87848285782647,1.45,1.61,1.45,1.49,1,50
2008,9,Kurtunwaarey,2304,25.192,0.602,30.5006257175206,1.14,1.47,1.34,1.23,1,50
2008,8,Kurtunwaarey,2304,44.157,0.600333333333333,28.4753287310554,1.09,1.36,1.09,1.16,1,50
2008,7,Kurtunwaarey,2304,2.973,0.632333333333333,24.92646659518964,0.96,1.14,0.84,1.0,1,50
2008,6,Kurtunwaarey,2304,59.828,0.571666666666667,25.8149729664281,0.96,0.86,0.57,0.93,1,50
2008,5,Kurtunwaarey,2304,81.035,0.458666666666667,33.99058711084237,0.63,0.55,0.58,0.61,0,50
2008,4,Kurtunwaarey,2304,56.199,0.364666666666667,39.4644036092924,0.47,0.87,0.64,0.57,0,50
2008,3,Kurtunwaarey,2304,4.164,0.348,39.94889915487144,0.7,1.22,0.67,0.83,0,50
2008,2,Kurtunwaarey,2304,0.048,0.382,37.32165874531304,0.7,1.01,0.64,0.78,0,50
2008,1,Kurtunwaarey,2304,0.103,0.471333333333333,36.623913448792166,0.63,0.96,0.86,0.71,0,50
2007,12,Kurtunwaarey,2304,7.931,0.588666666666667,33.30676611983204,0.53,1.14,1.07,0.68,0,50
2007,11,Kurtunwaarey,2304,80.808,0.621333333333333,30.778870387960968,0.95,1.38,1.28,1.06,1,50
2007,10,Kurtunwaarey,2304,75.294,0.485,34.113336747983304,1.2,1.42,1.33,1.26,1,50
2007,9,Kurtunwaarey,2304,6.746,0.439333333333333,34.65008907953807,1.11,1.43,1.32,1.19,1,50
2007,8,Kurtunwaarey,2304,26.041,0.493,29.74283367793604,1.15,1.47,1.16,1.23,1,50
2007,7,Kurtunwaarey,2304,0.0,0.525666666666667,28.25782959776124,1.1,1.47,1.18,1.2,1,50
2007,6,Kurtunwaarey,2304,72.877,0.570666666666666,28.33069544646957,1.12,1.57,1.23,1.24,1,50
2007,5,Kurtunwaarey,2304,66.911,0.651666666666667,28.998227359187965,0.79,1.67,1.52,1.01,1,50
2007,4,Kurtunwaarey,2304,88.507,0.501666666666667,35.091077168066164,0.8,1.72,1.61,1.03,1,50
2007,3,Kurtunwaarey,2304,8.494,0.43,37.24303329416514,1.89,1.82,1.64,1.88,1,50
2007,2,Kurtunwaarey,2304,0.014,0.495,37.12588290272706,2.24,1.83,1.57,2.13,1,50
2007,1,Kurtunwaarey,2304,0.644,0.612333333333333,33.117715135788366,2.21,1.66,1.44,2.07,1,50
2006,12,Kurtunwaarey,2304,23.897,0.726,29.510569636586467,1.86,1.48,1.37,1.76,1,50
2006,11,Kurtunwaarey,2304,133.739,0.722,28.94610678569984,1.55,1.46,1.35,1.53,1,50
2006,10,Kurtunwaarey,2304,158.987,0.580333333333333,32.9111130985283,1.26,1.42,1.34,1.3,1,50
2006,9,Kurtunwaarey,2304,0.884,0.555,30.724428532005533,1.06,1.2,1.11,1.09,1,50
2006,8,Kurtunwaarey,2304,30.528,0.479333333333333,30.50848982438667,0.89,1.12,0.86,0.95,1,50
2006,7,Kurtunwaarey,2304,0.0,0.443333333333333,29.936099815322297,0.59,1.09,0.85,0.71,0,50
2006,6,Kurtunwaarey,2304,26.774,0.529333333333333,28.342156219553,0.85,1.1,1.06,0.91,1,50
2006,5,Kurtunwaarey,2304,42.199,0.611,31.878350707675736,0.98,1.03,1.1,1.0,1,50
2006,4,Kurtunwaarey,2304,148.425,0.481333333333333,36.00521157192114,0.86,1.08,0.94,0.92,1,50
2006,3,Kurtunwaarey,2304,1.637,0.343,39.5943964938169,0.27,0.86,0.65,0.41,0,50
2006,2,Kurtunwaarey,2304,0.0,0.376666666666667,38.521140365114334,0.26,0.63,0.62,0.35,0,50
2006,1,Kurtunwaarey,2304,0.0,0.462,36.88115324560413,0.21,0.87,0.84,0.37,0,50
2005,12,Kurtunwaarey,2304,0.0,0.588333333333333,34.586512032509,0.18,1.08,1.06,0.4,0,50
2005,11,Kurtunwaarey,2304,44.507,0.613,31.134622920542338,0.2,1.16,0.91,0.44,0,50
2005,10,Kurtunwaarey,2304,13.651,0.42,37.8687469116342,0.32,1.15,0.91,0.52,0,50
2005,9,Kurtunwaarey,2304,0.0,0.418666666666667,34.059945503839934,0.48,1.35,1.11,0.69,0,50
2005,8,Kurtunwaarey,2304,3.281,0.515333333333333,30.080251195143,0.49,1.4,1.31,0.72,0,50
2005,7,Kurtunwaarey,2304,0.0,0.585333333333333,26.439666788370563,0.72,1.26,1.18,0.86,0,50
2005,6,Kurtunwaarey,2304,12.069,0.597666666666667,28.322115457068367,0.9,1.12,1.23,0.96,1,50
2005,5,Kurtunwaarey,2304,80.507,0.535,32.342689290907536,0.77,1.2,1.32,0.88,0,50
2005,4,Kurtunwaarey,2304,96.301,0.438666666666667,37.948862503963305,0.81,1.63,1.66,1.02,1,50
2005,3,Kurtunwaarey,2304,0.295,0.450333333333333,35.832987427801164,1.12,2.04,1.69,1.35,1,50
2005,2,Kurtunwaarey,2304,0.0,0.556666666666667,34.55423403052914,1.14,1.88,1.57,1.33,1,50
2005,1,Kurtunwaarey,2304,0.158,0.684333333333333,30.59347886254064,1.3,1.67,1.46,1.39,1,50
2004,12,Kurtunwaarey,2304,6.624,0.762333333333333,28.876609691858462,1.34,1.49,1.44,1.38,1,50
2004,11,Kurtunwaarey,2304,156.972,0.723,27.7079044004988,1.5,1.43,1.39,1.48,1,50
2004,10,Kurtunwaarey,2304,106.98,0.496333333333333,33.923176068898066,0.75,1.34,1.33,0.9,0,50
2004,9,Kurtunwaarey,2304,9.993,0.463333333333333,34.853800453531534,0.67,1.28,1.28,0.83,0,50
2004,8,Kurtunwaarey,2304,8.808,0.599,29.294949628730297,0.46,1.1,1.09,0.62,0,50
2004,7,Kurtunwaarey,2304,0.0,0.640333333333333,27.038802116145067,0.47,0.85,0.86,0.57,0,50
2004,6,Kurtunwaarey,2304,9.431,0.490666666666667,30.4482615191895,0.68,0.58,0.59,0.65,0,50
2004,5,Kurtunwaarey,2304,18.39,0.485666666666667,32.6865999336937,1.05,0.86,0.65,1.0,1,50
2004,4,Kurtunwaarey,2304,145.856,0.406666666666667,38.4832157425958,1.25,1.05,0.97,1.2,1,50
2004,3,Kurtunwaarey,2304,0.0,0.361333333333333,39.178097283240135,0.71,1.11,1.18,0.81,0,50
2004,2,Kurtunwaarey,2304,0.0,0.431,38.6286286415956,0.99,1.11,1.27,1.02,1,50
2004,1,Kurtunwaarey,2304,0.0,0.540333333333333,35.63788471006104,1.0,1.04,1.04,1.01,1,50
2003,12,Kurtunwaarey,2304,41.075,0.679,32.19198181172693,0.85,0.82,0.85,0.84,0,50
2003,11,Kurtunwaarey,2304,96.096,0.558,33.65313916900323,0.82,0.61,0.6,0.77,0,50
2003,10,Kurtunwaarey,2304,32.445,0.371333333333333,36.951033697112194,0.5,0.63,0.91,0.53,0,50
2003,9,Kurtunwaarey,2304,0.151,0.403666666666667,35.0056595373057,0.84,0.88,1.13,0.85,0,50
2003,8,Kurtunwaarey,2304,9.993,0.480333333333333,32.405249527314936,1.23,1.07,1.31,1.19,1,50
2003,7,Kurtunwaarey,2304,0.705,0.566,28.35054272773547,1.59,1.29,1.32,1.51,1,50
2003,6,Kurtunwaarey,2304,85.795,0.586666666666667,28.1730867498341,1.61,1.15,1.33,1.49,1,50
2003,5,Kurtunwaarey,2304,46.452,0.636,31.3442410813113,1.6,1.19,1.4,1.49,1,50
2003,4,Kurtunwaarey,2304,202.013,0.47,39.06825939410297,1.82,1.26,1.49,1.68,1,50
2003,3,Kurtunwaarey,2304,1.829,0.374,39.32826527125707,2.01,1.63,1.52,1.91,1,50
2003,2,Kurtunwaarey,2304,6.397,0.427,36.71043377666043,2.03,1.61,1.42,1.93,1,50
2003,1,Kurtunwaarey,2304,0.0,0.556333333333333,34.4471985629296,1.6,1.46,1.33,1.56,1,50
2002,12,Kurtunwaarey,2304,59.247,0.694333333333333,30.45655759418357,1.35,1.34,1.31,1.35,1,50
2002,11,Kurtunwaarey,2304,70.193,0.704666666666667,29.695305056342765,1.18,1.38,1.15,1.23,1,50
2002,10,Kurtunwaarey,2304,143.363,0.539333333333333,34.3624181324494,1.13,1.38,0.95,1.19,1,50
2002,9,Kurtunwaarey,2304,9.575,0.42,34.6334102650513,1.01,1.13,0.9,1.04,1,50
2002,8,Kurtunwaarey,2304,8.342,0.453333333333333,31.11927623085053,1.0,1.11,1.09,1.03,1,50
2002,7,Kurtunwaarey,2304,0.0,0.545,29.302614400498,1.27,1.1,1.27,1.23,1,50
2002,6,Kurtunwaarey,2304,34.178,0.606666666666667,26.8174460524426,1.29,1.13,1.1,1.25,1,50
2002,5,Kurtunwaarey,2304,36.719,0.629333333333333,30.160973848321333,1.25,1.08,0.94,1.21,1,50
2002,4,Kurtunwaarey,2304,202.514,0.406,39.69365310569673,1.31,1.07,0.97,1.25,1,50
2002,3,Kurtunwaarey,2304,0.288,0.343,39.70286884304097,0.84,1.04,1.19,0.89,0,50
2002,2,Kurtunwaarey,2304,0.0,0.404666666666667,37.94201340255504,0.83,1.04,1.28,0.88,0,50
2002,1,Kurtunwaarey,2304,0.0,0.530666666666667,35.64380165900834,0.93,1.12,1.18,0.98,1,50
2001,12,Kurtunwaarey,2304,7.006,0.659,32.41720240343427,0.96,0.93,0.98,0.95,1,50
2001,11,Kurtunwaarey,2304,88.397,0.639666666666667,31.705918310982263,0.91,0.8,0.79,0.88,0,50
2001,10,Kurtunwaarey,2304,106.103,0.408333333333333,41.64404262006564,0.61,0.57,0.58,0.6,0,50
2001,9,Kurtunwaarey,2304,0.0,0.353666666666667,35.677972810816165,0.42,0.61,0.58,0.47,0,50
2001,8,Kurtunwaarey,2304,4.144,0.393666666666667,32.11782272953696,0.44,0.84,0.59,0.54,0,50
2001,7,Kurtunwaarey,2304,0.0,0.446,29.635081222061103,0.45,1.01,0.85,0.59,0,50
2001,6,Kurtunwaarey,2304,4.295,0.509333333333333,28.3952959401358,0.46,1.0,1.05,0.59,0,50
2001,5,Kurtunwaarey,2304,38.137,0.630666666666667,31.284613296527866,0.57,0.7,1.06,0.61,0,50
2001,4,Kurtunwaarey,2304,123.294,0.457333333333333,38.48130133693033,0.59,0.37,0.81,0.53,0,50
2001,3,Kurtunwaarey,2304,0.993,0.350333333333333,41.33404028569164,0.03,0.36,0.55,0.11,0,50
2001,2,Kurtunwaarey,2304,0.0,0.379,38.82703085710943,0.03,0.59,0.76,0.17,0,50
2001,1,Kurtunwaarey,2304,0.0,0.462333333333333,37.2252509841095,0.03,0.69,0.95,0.2,0,50
2024,1,Laas Caanood,1401,1.050849498,0.204887352,36.33144774,1.31,1.56,2.0,1.37,1,51
2023,12,Laas Caanood,1401,1.84676271,0.276114328,37.63602178,1.17,1.56,1.89,1.27,1,51
2023,11,Laas Caanood,1401,11.48124857,0.342418875,36.23915432,1.34,1.49,1.99,1.38,1,51
2023,10,Laas Caanood,1401,69.12680975,0.314362935,34.09168533,0.93,1.25,1.84,1.01,1,51
2023,9,Laas Caanood,1401,18.6451207,0.181098051,39.7510977,0.46,1.2,1.52,0.64,0,51
2023,8,Laas Caanood,1401,0.501953326,0.162660997,38.50319518,0.43,1.23,1.81,0.63,0,51
2023,7,Laas Caanood,1401,0.150784909,0.133956557,33.30713086,0.41,1.44,1.9,0.67,0,51
2023,6,Laas Caanood,1401,1.63740323,0.44792799,35.13424287,0.42,1.52,2.25,0.69,0,51
2023,5,Laas Caanood,1401,14.70929829,0.240259886,36.47463411,0.58,1.56,2.13,0.82,0,51
2023,4,Laas Caanood,1401,13.70051632,0.203295361,41.64270815,0.83,1.57,2.15,1.01,1,51
2023,3,Laas Caanood,1401,5.649491757,0.406553156,39.33536486,2.73,1.57,1.95,2.44,1,51
2023,2,Laas Caanood,1401,0.6393,0.1617,38.2753,2.14,1.53,1.48,1.99,1,51
2023,1,Laas Caanood,1401,1.053691,0.176546,36.18809914,1.56,1.5,1.18,1.54,1,51
2022,12,Laas Caanood,1401,0.64795,0.19959,37.75008321,1.4,1.5,0.93,1.42,1,51
2022,11,Laas Caanood,1401,2.23069,0.240286579,39.46628,1.6,1.39,0.68,1.55,1,51
2022,10,Laas Caanood,1401,100.5070588,0.114974587,36.5231586,1.3,1.36,0.43,1.32,1,51
2022,9,Laas Caanood,1401,18.2486,0.11497,39.64077,0.51,1.3,0.46,0.7,0,51
2022,8,Laas Caanood,1401,0.504456866,0.0,35.88895566,0.44,1.1,0.48,0.6,0,51
2022,7,Laas Caanood,1401,0.188501141,0.103286253,32.90995428,0.42,0.83,0.59,0.52,0,51
2022,6,Laas Caanood,1401,0.963829722,0.161627323333333,37.8165247864703,0.41,0.58,0.62,0.46,0,51
2022,5,Laas Caanood,1401,28.71,0.17,38.84507623,0.42,0.84,0.67,0.53,0,51
2022,4,Laas Caanood,1401,6.72,0.14,44.4,0.24,0.95,0.66,0.42,0,51
2022,3,Laas Caanood,1401,0.36,0.13,41.96,0.21,0.76,0.68,0.35,0,51
2022,2,Laas Caanood,1401,0.0,0.13,40.9,0.74,0.53,0.67,0.69,0,51
2022,1,Laas Caanood,1401,0.0,0.14,38.72,1.05,0.54,0.64,0.92,1,51
2021,12,Laas Caanood,1401,1.85,0.14,40.16,1.13,0.57,0.88,0.99,1,51
2021,11,Laas Caanood,1401,0.0,0.15,45.19,1.48,0.56,1.08,1.25,1,51
2021,10,Laas Caanood,1401,10.0,0.2,42.07,1.64,0.63,1.36,1.38,1,51
2021,9,Laas Caanood,1401,59.23,0.143666667,41.00253239,2.7,0.92,1.16,2.25,1,51
2021,8,Laas Caanood,1401,45.82,0.145,37.78400084,1.86,1.1,1.18,1.67,1,51
2021,7,Laas Caanood,1401,23.276,0.134,33.5811513,0.85,1.08,1.23,0.9,0,51
2021,6,Laas Caanood,1401,0.881076863,0.196466901,36.81016696,0.38,1.1,1.23,0.56,0,51
2021,5,Laas Caanood,1401,14.102,0.260666666666667,36.2176335518289,0.37,1.13,1.09,0.56,0,51
2021,4,Laas Caanood,1401,14.23017281,0.144666667,43.68408885,0.77,1.06,0.74,0.84,0,51
2021,3,Laas Caanood,1401,2.498511174,0.137,43.88688025,1.33,1.0,0.78,1.25,1,51
2021,2,Laas Caanood,1401,0.607606715,0.137333333,39.46455715,2.09,1.03,0.75,1.82,1,51
2021,1,Laas Caanood,1401,0.95484536,0.136333333,37.96168368,1.62,1.01,1.0,1.47,1,51
2020,12,Laas Caanood,1401,0.0,0.17,38.97868302,1.06,0.78,1.22,0.99,1,51
2020,11,Laas Caanood,1401,9.64,0.213666667,42.38809804,1.42,0.51,1.15,1.19,1,51
2020,10,Laas Caanood,1401,46.001,0.232,42.69171686,1.64,0.51,1.14,1.36,1,51
2020,9,Laas Caanood,1401,62.612,0.14,40.97591756,2.22,0.52,1.13,1.79,1,51
2020,8,Laas Caanood,1401,8.883,0.141333333,37.77791223,1.91,0.46,0.96,1.55,1,51
2020,7,Laas Caanood,1401,4.601,0.135666666666667,38.6272620638455,1.45,0.44,1.02,1.2,1,51
2020,6,Laas Caanood,1401,2.09,0.169666666666667,39.0130856267253,1.11,0.51,1.3,0.96,1,51
2020,5,Laas Caanood,1401,29.634,0.226666666666667,40.6374080717672,1.15,0.59,1.5,1.01,1,51
2020,4,Laas Caanood,1401,20.55,0.187333333333333,44.9411122697992,3.56,0.91,1.52,2.9,1,51
2020,3,Laas Caanood,1401,23.263,0.148666666666667,48.1001336511449,3.33,1.12,1.47,2.78,1,51
2020,2,Laas Caanood,1401,0.0,0.157333333333333,39.8716715004112,2.63,1.44,1.63,2.33,1,51
2020,1,Laas Caanood,1401,0.0,0.182,36.465177123333326,2.89,1.4,1.52,2.52,1,51
2019,12,Laas Caanood,1401,5.337,0.2177,35.441015336242934,3.06,1.19,1.5,2.59,1,51
2019,11,Laas Caanood,1401,73.728,0.223333333333333,39.2781996969054,2.51,1.15,1.41,2.17,1,51
2019,10,Laas Caanood,1401,93.342,0.19,40.17943029543429,1.53,1.08,1.31,1.42,1,51
2019,9,Laas Caanood,1401,15.627,0.148,40.50588504234543,1.1,0.87,1.28,1.04,1,51
2019,8,Laas Caanood,1401,1.338,0.149,38.01528762483424,1.37,0.84,1.29,1.24,1,51
2019,7,Laas Caanood,1401,3.428,0.177333333333333,34.81156383519456,1.51,0.99,1.15,1.38,1,51
2019,6,Laas Caanood,1401,8.372,0.217333333333333,32.704460626600834,1.24,0.85,0.9,1.14,1,51
2019,5,Laas Caanood,1401,54.701,0.157333333333333,41.735026157168136,0.9,0.55,0.65,0.81,0,51
2019,4,Laas Caanood,1401,4.957,0.134333333333333,44.74382089976564,0.2,0.57,0.68,0.29,0,51
2019,3,Laas Caanood,1401,0.114,0.127,43.980183793813694,0.4,0.84,0.69,0.51,0,51
2019,2,Laas Caanood,1401,0.0,0.130333333333333,40.68452060030823,0.55,1.04,0.67,0.67,0,51
2019,1,Laas Caanood,1401,0.0,0.135333333333333,37.60375140686886,0.49,0.87,0.63,0.59,0,51
2018,12,Laas Caanood,1401,0.365,0.145666666666667,39.87964524067517,0.45,0.88,0.87,0.55,0,51
2018,11,Laas Caanood,1401,0.959,0.176666666666667,42.59165600614593,0.61,1.09,1.03,0.73,0,51
2018,10,Laas Caanood,1401,26.721,0.187666666666667,39.20295274780577,1.23,1.16,0.85,1.21,1,51
2018,9,Laas Caanood,1401,23.32,0.133666666666667,42.19638975379457,1.73,1.22,0.59,1.61,1,51
2018,8,Laas Caanood,1401,0.284,0.126,36.613306159731735,1.79,1.42,0.61,1.7,1,51
2018,7,Laas Caanood,1401,0.227,0.130333333333333,34.1648593124038,2.11,1.36,0.91,1.92,1,51
2018,6,Laas Caanood,1401,2.09,0.171,34.01723363130537,2.42,1.43,1.13,2.18,1,51
2018,5,Laas Caanood,1401,60.971,0.201333333333333,36.2448976840944,2.05,1.44,1.05,1.9,1,51
2018,4,Laas Caanood,1401,55.909,0.142,40.41849005585617,1.55,1.23,0.75,1.47,1,51
2018,3,Laas Caanood,1401,0.388,0.131,43.00074323554207,0.86,1.11,0.74,0.92,1,51
2018,2,Laas Caanood,1401,0.0,0.135666666666667,40.10240982781773,0.76,1.13,1.01,0.85,0,51
2018,1,Laas Caanood,1401,0.0,0.146333333333333,37.21325653393109,0.69,1.28,1.17,0.84,0,51
2017,12,Laas Caanood,1401,0.0,0.195333333333333,37.89066389202984,0.88,1.12,1.17,0.94,1,51
2017,11,Laas Caanood,1401,6.421,0.203666666666667,39.956346454957504,1.01,1.07,0.91,1.02,1,51
2017,10,Laas Caanood,1401,60.956,0.158333333333333,41.638162735774166,0.93,1.1,0.86,0.97,1,51
2017,9,Laas Caanood,1401,5.881,0.135,40.69497274324814,0.6,1.08,1.06,0.72,0,51
2017,8,Laas Caanood,1401,1.377,0.137333333333333,38.1054808210526,0.67,1.03,1.25,0.76,0,51
2017,7,Laas Caanood,1401,0.231,0.161666666666667,33.664058158678,0.9,1.01,1.13,0.93,1,51
2017,6,Laas Caanood,1401,0.065,0.204,35.8545440822881,1.09,1.01,0.91,1.07,1,51
2017,5,Laas Caanood,1401,36.016,0.157333333333333,36.2249233587722,1.09,0.8,0.67,1.02,1,51
2017,4,Laas Caanood,1401,23.32,0.136666666666667,47.183500005717065,0.66,0.51,0.68,0.62,0,51
2017,3,Laas Caanood,1401,0.0,0.131666666666667,44.725240511526266,0.15,0.55,0.66,0.25,0,51
2017,2,Laas Caanood,1401,0.0,0.133666666666667,40.115576500931965,0.14,0.59,0.63,0.25,0,51
2017,1,Laas Caanood,1401,0.0,0.143666666666667,38.83924526809837,0.14,0.58,0.6,0.25,0,51
2016,12,Laas Caanood,1401,0.0,0.145666666666667,40.36110192100767,0.13,0.85,0.59,0.31,0,51
2016,11,Laas Caanood,1401,0.0,0.159,43.46622106895747,0.12,1.03,0.58,0.35,0,51
2016,10,Laas Caanood,1401,6.616,0.138666666666667,39.92093163021684,0.3,1.1,0.83,0.5,0,51
2016,9,Laas Caanood,1401,1.91,0.135666666666667,39.9842663312999,0.55,1.1,1.06,0.69,0,51
2016,8,Laas Caanood,1401,2.019,0.138333333333333,38.782471004968905,0.65,1.0,1.25,0.74,0,51
2016,7,Laas Caanood,1401,0.0,0.142333333333333,34.28846838684757,0.61,0.99,1.14,0.7,0,51
2016,6,Laas Caanood,1401,0.05,0.191333333333333,36.2542257489156,0.86,1.01,0.94,0.9,0,51
2016,5,Laas Caanood,1401,33.3,0.179,37.36519797797644,1.04,0.99,0.74,1.03,1,51
2016,4,Laas Caanood,1401,23.27,0.144,44.075358011108136,1.17,0.85,1.12,1.09,1,51
2016,3,Laas Caanood,1401,0.0,0.136,46.399601587436365,1.15,0.59,1.36,1.01,1,51
